scen,Sector,Subsector,Technology,Enduse,Unit,Parameters,Fuel,Period,FuelGroup,Technology_Group,Value
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2018,Electricity,Electronics and Lighting,2.622
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2025,Electricity,Electronics and Lighting,2.80594
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2030,Electricity,Electronics and Lighting,2.85162
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2035,Electricity,Electronics and Lighting,2.9362
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2040,Electricity,Electronics and Lighting,3.01233
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2045,Electricity,Electronics and Lighting,3.0799999999999996
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2050,Electricity,Electronics and Lighting,3.1392100000000003
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2055,Electricity,Electronics and Lighting,3.19102
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2060,Electricity,Electronics and Lighting,3.2386
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2018,Electricity,Electronics and Lighting,2.9133333333333336
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2025,Electricity,Electronics and Lighting,3.117711111111112
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2030,Electricity,Electronics and Lighting,3.168466666666666
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2035,Electricity,Electronics and Lighting,3.2624444444444443
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2040,Electricity,Electronics and Lighting,3.3470333333333335
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2045,Electricity,Electronics and Lighting,3.4222222222222234
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2050,Electricity,Electronics and Lighting,3.4880111111111116
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2055,Electricity,Electronics and Lighting,3.5455777777777797
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2060,Electricity,Electronics and Lighting,3.598444444444446
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2018,Fossil Fuels,Heating/Cooling,0.12061154221743658
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2025,Fossil Fuels,Heating/Cooling,0.0904586566630774
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2030,Fossil Fuels,Heating/Cooling,0.0904586566630774
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2035,Fossil Fuels,Heating/Cooling,0.0904586566630774
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2040,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2045,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2050,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2055,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2060,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2018,Fossil Fuels,Heating/Cooling,0.149784524364736
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2025,Fossil Fuels,Heating/Cooling,0.112338393273552
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2030,Fossil Fuels,Heating/Cooling,0.112338393273552
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2035,Fossil Fuels,Heating/Cooling,0.112338393273552
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2040,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2045,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2050,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2055,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2060,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2018,Fossil Fuels,Heating/Cooling,1.59671080215041
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2025,Fossil Fuels,Heating/Cooling,1.197533101612807
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2030,Fossil Fuels,Heating/Cooling,1.197533101612807
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2035,Fossil Fuels,Heating/Cooling,1.197533101612807
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2040,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2045,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2050,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2055,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2060,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2018,Fossil Fuels,Heating/Cooling,2.22067493498496
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2025,Fossil Fuels,Heating/Cooling,1.66550620123872
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2030,Fossil Fuels,Heating/Cooling,1.66550620123872
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2035,Fossil Fuels,Heating/Cooling,1.66550620123872
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2040,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2045,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2050,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2055,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2060,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2018,Fossil Fuels,Heating/Cooling,1.9958885026880098
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2025,Fossil Fuels,Heating/Cooling,1.49691637701601
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2030,Fossil Fuels,Heating/Cooling,1.49691637701601
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2035,Fossil Fuels,Heating/Cooling,1.49691637701601
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2040,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2045,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2050,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2055,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2060,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2018,Fossil Fuels,Heating/Cooling,2.7758436687312
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2025,Fossil Fuels,Heating/Cooling,2.0818827515484
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2030,Fossil Fuels,Heating/Cooling,2.0818827515484
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2035,Fossil Fuels,Heating/Cooling,2.0818827515484
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2040,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2045,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2050,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2055,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2060,Fossil Fuels,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2018,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2025,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2030,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,1.4889999999999999
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,1.489043201957861
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,0.639509732287442
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,0.43159420289855066
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,0.431606725205178
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,0.18536513979346161
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2018,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2025,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2030,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,17.2962520385983
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,17.2962520385983
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,7.42834156607172
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,4.612333876959548
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,4.612333876959546
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,1.9808910842857907
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2018,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2025,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2030,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,0.1047667980421357
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,0.980250267712558
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,1.66781
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,1.71105
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,1.74949
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,1.7831199999999998
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,1.8125499999999999
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,1.8395700000000001
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2018,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2025,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2030,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,7.24260599085468
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,13.9757751471207
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,18.754300501918728
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,30.7815
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,31.47297
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,32.07801
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,32.60743
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,33.09362
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2018,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2025,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2030,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Solar,2018,Renewables (direct use),Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Solar,2025,Renewables (direct use),Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Solar,2030,Renewables (direct use),Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Solar,2035,Renewables (direct use),Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Solar,2040,Renewables (direct use),Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Solar,2045,Renewables (direct use),Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Solar,2050,Renewables (direct use),Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Solar,2055,Renewables (direct use),Heating/Cooling,0
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Solar,2060,Renewables (direct use),Heating/Cooling,0
