Scenario,Sector,Subsector,Technology,Enduse,Unit,Parameters,Fuel,Period,FuelGroup,Technology_Group,Value
Kea,Residential,Detached Dwellings,Dishwasher,Dishwashing,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,0.0914741176
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2018,Electricity,Electronics and Lighting,0.1092305882
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2020,Electricity,Electronics and Lighting,0.1092305882
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2025,Electricity,Electronics and Lighting,0.1193552941
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2030,Electricity,Electronics and Lighting,0.0996442615
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2035,Electricity,Electronics and Lighting,0.1122588235
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2040,Electricity,Electronics and Lighting,0.1139411765
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2045,Electricity,Electronics and Lighting,0.1156694118
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2050,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2055,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,End Use Demand,Electricity,2060,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2018,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2020,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2025,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2030,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2035,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2040,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2045,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2050,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2055,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Electronics and Other Appliances,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity,2060,Electricity,Electronics and Lighting,0.2665714286
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2018,Fossil Fuels,Heating/Cooling,0.2665714286
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2020,Fossil Fuels,Heating/Cooling,0.2665714286
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2025,Fossil Fuels,Heating/Cooling,0.2665714286
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2030,Fossil Fuels,Heating/Cooling,0.2665714286
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2035,Fossil Fuels,Heating/Cooling,0.2665714286
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2018,Fossil Fuels,Heating/Cooling,28.7103529412
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2020,Fossil Fuels,Heating/Cooling,26.4190057412
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2025,Fossil Fuels,Heating/Cooling,20.6757436235
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2030,Fossil Fuels,Heating/Cooling,14.9324815059
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2035,Fossil Fuels,Heating/Cooling,9.1892193882
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2018,Fossil Fuels,Heating/Cooling,3.4459572706
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2020,Fossil Fuels,Heating/Cooling,28.7103529412
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2025,Fossil Fuels,Heating/Cooling,26.4190057412
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2030,Fossil Fuels,Heating/Cooling,20.6757436235
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,LPG,2035,Fossil Fuels,Heating/Cooling,14.9324815059
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2018,Fossil Fuels,Heating/Cooling,9.1892193882
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2020,Fossil Fuels,Heating/Cooling,3.4459572706
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2025,Fossil Fuels,Heating/Cooling,4.4221769528
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2030,Fossil Fuels,Heating/Cooling,11.2368399059
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,End Use Demand,Natural Gas,2035,Fossil Fuels,Heating/Cooling,16.9884078195
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2018,Fossil Fuels,Heating/Cooling,26.901398107
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2020,Fossil Fuels,Heating/Cooling,32.5923516109
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2025,Fossil Fuels,Heating/Cooling,35.9842587868
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2030,Fossil Fuels,Heating/Cooling,35.9275964706
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,LPG,2035,Fossil Fuels,Heating/Cooling,35.9275964706
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2018,Fossil Fuels,Heating/Cooling,35.9275964706
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2020,Fossil Fuels,Heating/Cooling,3.1475407804
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2025,Fossil Fuels,Heating/Cooling,9.2200199529
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2030,Fossil Fuels,Heating/Cooling,16.4476924976
Kea,Residential,Detached Dwellings,Gas Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2035,Fossil Fuels,Heating/Cooling,26.4540042131
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,32.5923516109
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2020,Electricity,Heating/Cooling,35.9842587868
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,35.9275964706
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,35.9275964706
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,35.9275964706
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2020,Electricity,Heating/Cooling,0.1469387755
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,0.1469387755
Kea,Residential,Detached Dwellings,Heat Pump,Space Cooling,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,0.1469387755
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,0.1469387755
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2020,Electricity,Heating/Cooling,0.1028571429
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,0.0226261027
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,0.8922857143
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,0.6246
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2020,Electricity,Heating/Cooling,0.6604555627
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,1.21584
Kea,Residential,Detached Dwellings,Heat Pump,Space Heating,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,1.3093028571
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2020,Electricity,Heating/Cooling,0.94032
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,0.6752914286
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,0.4849714286
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,0.3483085714
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,0.0021355252
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,0.0846171429
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,0.0831428571
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,0.059232
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,0.1152685714
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,Fuel Consumption,Electricity,2020,Electricity,Heating/Cooling,0.1241485714
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,0.1345714286
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,0.1458514286
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,0.1580914286
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,0.1713257143
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,14.9931767624
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,13.8238983529
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,10.8187030588
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Cooling,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,7.8135077647
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2020,Electricity,Heating/Cooling,4.8083124706
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,1.8031171765
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,14.9931767624
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,13.8238983529
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,10.8187030588
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,7.8135077647
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,4.8083124706
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,1.8031171765
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,1.749786678
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,Fuel Consumption,Electricity,2020,Electricity,Heating/Cooling,3.7395885962
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,5.2605229331
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,7.6433967766
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,11.0548054771
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,13.8422872679
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,14.8301394047
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,17.9205125549
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,20.8659296068
Kea,Residential,Detached Dwellings,Heat Pump (Multi-Split),Space Heating,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,6.2816008937
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,9.3116092079
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2020,Electricity,Heating/Cooling,13.3170926173
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,16.5351608395
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,20.6406260566
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,23.5140333028
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,24.77414616
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,27.8312292016
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,31.1448656622
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,57.1451289942
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,60.904282664
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Solar,2018,Renewables (direct use),Heating/Cooling,66.8146469328
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Solar,2020,Renewables (direct use),Heating/Cooling,74.075769621
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Solar,2025,Renewables (direct use),Heating/Cooling,81.0366680678
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Solar,2030,Renewables (direct use),Heating/Cooling,86.9074343415
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,End Use Demand,Solar,2035,Renewables (direct use),Heating/Cooling,88.223652704
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,84.182411905
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2020,Electricity,Heating/Cooling,79.6707206962
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,75.4008501458
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,57.1451289942
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,57.1451289942
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,61.6461980876
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,69.3362837446
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,80.3356012194
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,92.1567992304
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,105.6860155193
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Solar,2018,Renewables (direct use),Heating/Cooling,118.4059542264
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Solar,2020,Renewables (direct use),Heating/Cooling,127.8028537539
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Solar,2025,Renewables (direct use),Heating/Cooling,137.9455419026
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Solar,2030,Renewables (direct use),Heating/Cooling,0.3138969471
Kea,Residential,Detached Dwellings,Hot Water Cylinder,Water Heating,PJ,Fuel Consumption,Solar,2035,Renewables (direct use),Heating/Cooling,11.4258246584
Kea,Residential,Detached Dwellings,Lights (Fluorescent),Lighting,PJ,End Use Demand,Electricity,2018,Electricity,Electronics and Lighting,11.1799812526
Kea,Residential,Detached Dwellings,Lights (Fluorescent),Lighting,PJ,End Use Demand,Electricity,2020,Electricity,Electronics and Lighting,9.8927552856
Kea,Residential,Detached Dwellings,Lights (Fluorescent),Lighting,PJ,End Use Demand,Electricity,2025,Electricity,Electronics and Lighting,13.1100333463
Kea,Residential,Detached Dwellings,Lights (Fluorescent),Lighting,PJ,Fuel Consumption,Electricity,2018,Electricity,Electronics and Lighting,18.1714352945
Kea,Residential,Detached Dwellings,Lights (Fluorescent),Lighting,PJ,Fuel Consumption,Electricity,2020,Electricity,Electronics and Lighting,26.8919590143
Kea,Residential,Detached Dwellings,Lights (Fluorescent),Lighting,PJ,Fuel Consumption,Electricity,2025,Electricity,Electronics and Lighting,28.9494892645
Kea,Residential,Detached Dwellings,Lights (Incandescent),Lighting,PJ,End Use Demand,Electricity,2018,Electricity,Electronics and Lighting,33.9726921653
Kea,Residential,Detached Dwellings,Lights (Incandescent),Lighting,PJ,Fuel Consumption,Electricity,2018,Electricity,Electronics and Lighting,39.5108306385
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2018,Electricity,Electronics and Lighting,0.1704125664
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2020,Electricity,Electronics and Lighting,8.1144715273
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2025,Electricity,Electronics and Lighting,11.0132202126
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2030,Electricity,Electronics and Lighting,12.0576040454
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2035,Electricity,Electronics and Lighting,14.9739413865
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2040,Electricity,Electronics and Lighting,16.831044607
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2045,Electricity,Electronics and Lighting,19.3818177731
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2050,Electricity,Electronics and Lighting,20.8932847845
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2055,Electricity,Electronics and Lighting,21.4317555775
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2060,Electricity,Electronics and Lighting,21.8323662716
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2018,Electricity,Electronics and Lighting,41.0689
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2020,Electricity,Electronics and Lighting,41.0689
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2025,Electricity,Electronics and Lighting,41.0689
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2030,Electricity,Electronics and Lighting,41.06
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2035,Electricity,Electronics and Lighting,41.06
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2040,Electricity,Electronics and Lighting,41.0689
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2045,Electricity,Electronics and Lighting,41.0689
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2050,Electricity,Electronics and Lighting,41.0689
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2055,Electricity,Electronics and Lighting,41.0689
Kea,Residential,Detached Dwellings,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2060,Electricity,Electronics and Lighting,41.0689
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2020,Fossil Fuels,Mobile Motive Power,41.0689
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2025,Fossil Fuels,Mobile Motive Power,3.9926
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2030,Fossil Fuels,Mobile Motive Power,3.9926
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2035,Fossil Fuels,Mobile Motive Power,0.4986
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2040,Fossil Fuels,Mobile Motive Power,1.0594
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2045,Fossil Fuels,Mobile Motive Power,1.6902
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2050,Fossil Fuels,Mobile Motive Power,2.1271
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2055,Fossil Fuels,Mobile Motive Power,2.5977
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2060,Fossil Fuels,Mobile Motive Power,0.7403
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2020,Fossil Fuels,Mobile Motive Power,3.99
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2025,Fossil Fuels,Mobile Motive Power,3.99
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2030,Fossil Fuels,Mobile Motive Power,3.9926
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2035,Fossil Fuels,Mobile Motive Power,3.9926
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2040,Fossil Fuels,Mobile Motive Power,3.9926
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2045,Fossil Fuels,Mobile Motive Power,3.9926
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2050,Fossil Fuels,Mobile Motive Power,3.9926
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2055,Fossil Fuels,Mobile Motive Power,3.9926
Kea,Residential,Detached Dwellings,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2060,Fossil Fuels,Mobile Motive Power,3.399
Kea,Residential,Detached Dwellings,Open Fire,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2018,Fossil Fuels,Heating/Cooling,2.4411
