scen,Sector,Subsector,Technology,Enduse,Unit,Parameters,Fuel,Period,FuelGroup,Technology_Group,Value
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2040,Fossil Fuels,Heating/Cooling,0.0398562050
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2045,Fossil Fuels,Heating/Cooling,0.0349726842
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2050,Fossil Fuels,Heating/Cooling,0.0293677300
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2055,Fossil Fuels,Heating/Cooling,0.0293677300
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2060,Fossil Fuels,Heating/Cooling,0.0293677300
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,0.0724020870
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,0.1555000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,0.1555000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,0.1555000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Natural Gas,2018,Fossil Fuels,Heating/Cooling,0.7700000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Natural Gas,2025,Fossil Fuels,Heating/Cooling,0.5909000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Natural Gas,2030,Fossil Fuels,Heating/Cooling,0.5909000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Natural Gas,2035,Fossil Fuels,Heating/Cooling,0.5909000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Natural Gas,2040,Fossil Fuels,Heating/Cooling,0.5909000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Natural Gas,2045,Fossil Fuels,Heating/Cooling,0.5184979130
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Natural Gas,2050,Fossil Fuels,Heating/Cooling,0.4354000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Natural Gas,2055,Fossil Fuels,Heating/Cooling,0.4354000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Natural Gas,2060,Fossil Fuels,Heating/Cooling,0.4354000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Wood,2018,Renewables (direct use),Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Wood,2025,Renewables (direct use),Heating/Cooling,0.1866000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Wood,2030,Renewables (direct use),Heating/Cooling,0.1866000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Wood,2035,Renewables (direct use),Heating/Cooling,0.1866000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Wood,2040,Renewables (direct use),Heating/Cooling,0.1866000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Wood,2045,Renewables (direct use),Heating/Cooling,0.1866000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Wood,2050,Renewables (direct use),Heating/Cooling,0.1866000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Wood,2055,Renewables (direct use),Heating/Cooling,0.1866000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,End Use Demand,Wood,2060,Renewables (direct use),Heating/Cooling,0.1866000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,0.0905026087
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,0.1943750000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,0.1943750000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,0.1943750000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Natural Gas,2018,Fossil Fuels,Heating/Cooling,0.9625000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Natural Gas,2025,Fossil Fuels,Heating/Cooling,0.7386250000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Natural Gas,2030,Fossil Fuels,Heating/Cooling,0.7386250000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Natural Gas,2035,Fossil Fuels,Heating/Cooling,0.7386250000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Natural Gas,2040,Fossil Fuels,Heating/Cooling,0.7386250000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Natural Gas,2045,Fossil Fuels,Heating/Cooling,0.6481223913
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Natural Gas,2050,Fossil Fuels,Heating/Cooling,0.5442500000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Natural Gas,2055,Fossil Fuels,Heating/Cooling,0.5442500000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Natural Gas,2060,Fossil Fuels,Heating/Cooling,0.5442500000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Wood,2018,Renewables (direct use),Heating/Cooling,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Wood,2025,Renewables (direct use),Heating/Cooling,0.2665714286
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Wood,2030,Renewables (direct use),Heating/Cooling,0.2665714286
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Wood,2035,Renewables (direct use),Heating/Cooling,0.2665714286
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Wood,2040,Renewables (direct use),Heating/Cooling,0.2665714286
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Wood,2045,Renewables (direct use),Heating/Cooling,0.2665714286
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Wood,2050,Renewables (direct use),Heating/Cooling,0.2665714286
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Wood,2055,Renewables (direct use),Heating/Cooling,0.2665714286
Kea,Industry,Pulp and Paper Manufacturing,Furnace,Process Heat Furnace,PJ,Fuel Consumption,Wood,2060,Renewables (direct use),Heating/Cooling,0.2665714286
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Geothermal,2018,Renewables (direct use),Heating/Cooling,0.0206910148
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Geothermal,2025,Renewables (direct use),Heating/Cooling,0.0200318939
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Geothermal,2030,Renewables (direct use),Heating/Cooling,0.0200318939
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Geothermal,2035,Renewables (direct use),Heating/Cooling,0.0008861846
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Geothermal,2040,Renewables (direct use),Heating/Cooling,0.0011468272
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Geothermal,2045,Renewables (direct use),Heating/Cooling,0.0014074697
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Geothermal,2050,Renewables (direct use),Heating/Cooling,0.0016681123
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Geothermal,2055,Renewables (direct use),Heating/Cooling,0.0016681123
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Geothermal,2060,Renewables (direct use),Heating/Cooling,0.0016681123
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,End Use Demand,Geothermal,2018,Renewables (direct use),Heating/Cooling,3.8234000000
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,End Use Demand,Geothermal,2025,Renewables (direct use),Heating/Cooling,3.7016040000
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,End Use Demand,Geothermal,2030,Renewables (direct use),Heating/Cooling,3.7016040000
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,End Use Demand,Geothermal,2035,Renewables (direct use),Heating/Cooling,0.1637540937
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,End Use Demand,Geothermal,2040,Renewables (direct use),Heating/Cooling,0.2119170625
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,End Use Demand,Geothermal,2045,Renewables (direct use),Heating/Cooling,0.2600800313
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,End Use Demand,Geothermal,2050,Renewables (direct use),Heating/Cooling,0.3082430000
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,End Use Demand,Geothermal,2055,Renewables (direct use),Heating/Cooling,0.3082430000
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,End Use Demand,Geothermal,2060,Renewables (direct use),Heating/Cooling,0.3082430000
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Geothermal,2018,Renewables (direct use),Heating/Cooling,3.9411456680
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Geothermal,2025,Renewables (direct use),Heating/Cooling,3.8155988307
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Geothermal,2030,Renewables (direct use),Heating/Cooling,3.8155988307
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Geothermal,2035,Renewables (direct use),Heating/Cooling,0.1687970752
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Geothermal,2040,Renewables (direct use),Heating/Cooling,0.2184432737
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Geothermal,2045,Renewables (direct use),Heating/Cooling,0.2680894723
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Geothermal,2050,Renewables (direct use),Heating/Cooling,0.3177356709
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Geothermal,2055,Renewables (direct use),Heating/Cooling,0.3177356709
Kea,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Geothermal,2060,Renewables (direct use),Heating/Cooling,0.3177356709
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,End Use Demand,Electricity,2018,Electricity,Stationary Motive Power,0.6200000000
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,End Use Demand,Electricity,2025,Electricity,Stationary Motive Power,0.6245000000
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,End Use Demand,Electricity,2030,Electricity,Stationary Motive Power,0.6245000000
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,End Use Demand,Electricity,2035,Electricity,Stationary Motive Power,0.6245000000
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,End Use Demand,Electricity,2040,Electricity,Stationary Motive Power,0.6245000000
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,End Use Demand,Electricity,2045,Electricity,Stationary Motive Power,0.6245000000
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,End Use Demand,Electricity,2050,Electricity,Stationary Motive Power,0.6245000000
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,End Use Demand,Electricity,2055,Electricity,Stationary Motive Power,0.6245000000
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,End Use Demand,Electricity,2060,Electricity,Stationary Motive Power,0.6245000000
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,Fuel Consumption,Electricity,2018,Electricity,Stationary Motive Power,0.8266666667
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,Fuel Consumption,Electricity,2025,Electricity,Stationary Motive Power,0.8326666667
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,Fuel Consumption,Electricity,2030,Electricity,Stationary Motive Power,0.8326666667
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,Fuel Consumption,Electricity,2035,Electricity,Stationary Motive Power,0.8326666667
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,Fuel Consumption,Electricity,2040,Electricity,Stationary Motive Power,0.8326666667
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,Fuel Consumption,Electricity,2045,Electricity,Stationary Motive Power,0.8326666667
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,Fuel Consumption,Electricity,2050,Electricity,Stationary Motive Power,0.8326666667
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,Fuel Consumption,Electricity,2055,Electricity,Stationary Motive Power,0.8326666667
Kea,Industry,Pulp and Paper Manufacturing,Pump,Pumping,PJ,Fuel Consumption,Electricity,2060,Electricity,Stationary Motive Power,0.8326666667
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2018,Electricity,Stationary Motive Power,0.4500000000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2025,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2030,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2035,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2040,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2045,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2050,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2055,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2060,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2018,Electricity,Stationary Motive Power,0.6666666667
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2025,Electricity,Stationary Motive Power,0.3341481481
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2030,Electricity,Stationary Motive Power,0.3341481481
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2035,Electricity,Stationary Motive Power,0.3341481481
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2040,Electricity,Stationary Motive Power,0.3341481481
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2045,Electricity,Stationary Motive Power,0.3341481481
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2050,Electricity,Stationary Motive Power,0.3341481481
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2055,Electricity,Stationary Motive Power,0.3341481481
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2060,Electricity,Stationary Motive Power,0.3341481481
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,End Use Demand,Electricity,2018,Electricity,Stationary Motive Power,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,End Use Demand,Electricity,2025,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,End Use Demand,Electricity,2030,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,End Use Demand,Electricity,2035,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,End Use Demand,Electricity,2040,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,End Use Demand,Electricity,2045,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,End Use Demand,Electricity,2050,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,End Use Demand,Electricity,2055,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,End Use Demand,Electricity,2060,Electricity,Stationary Motive Power,0.2255500000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2018,Electricity,Stationary Motive Power,0.0000000000
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2025,Electricity,Stationary Motive Power,0.2506111111
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2030,Electricity,Stationary Motive Power,0.2506111111
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2035,Electricity,Stationary Motive Power,0.2506111111
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2040,Electricity,Stationary Motive Power,0.2506111111
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2045,Electricity,Stationary Motive Power,0.2506111111
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2050,Electricity,Stationary Motive Power,0.2506111111
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2055,Electricity,Stationary Motive Power,0.2506111111
Kea,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2060,Electricity,Stationary Motive Power,0.2506111111
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,End Use Demand,Electricity,2018,Electricity,Stationary Motive Power,2.2700000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,End Use Demand,Electricity,2025,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,End Use Demand,Electricity,2030,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,End Use Demand,Electricity,2035,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,End Use Demand,Electricity,2040,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,End Use Demand,Electricity,2045,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,End Use Demand,Electricity,2050,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,End Use Demand,Electricity,2055,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,End Use Demand,Electricity,2060,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,Fuel Consumption,Electricity,2018,Electricity,Stationary Motive Power,2.2700000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,Fuel Consumption,Electricity,2025,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,Fuel Consumption,Electricity,2030,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,Fuel Consumption,Electricity,2035,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,Fuel Consumption,Electricity,2040,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,Fuel Consumption,Electricity,2045,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,Fuel Consumption,Electricity,2050,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,Fuel Consumption,Electricity,2055,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Wood/Pulp and Paper Refining,PJ,Fuel Consumption,Electricity,2060,Electricity,Stationary Motive Power,2.2760000000
Kea,Industry,Refining,Boiler,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2018,Fossil Fuels,Heating/Cooling,0.0254294253
Kea,Industry,Refining,Boiler,Process Heat Steam/Hot Water,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2025,Fossil Fuels,Heating/Cooling,0.0259008000
