"Scenario","Sector","Subsector","Technology","Enduse","Unit","Parameters","Fuel","Period","FuelGroup","Technology_Group","Value"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Cooling","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","0.488113"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Cooling","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","0.495389"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","End Use Demand","Electricity","2018","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","End Use Demand","Electricity","2025","Electricity","Heating/Cooling","7.242606"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","End Use Demand","Electricity","2030","Electricity","Heating/Cooling","13.975775"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","18.754301"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","30.781500"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","31.472970"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","32.078010"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","32.607430"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","33.093620"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","Fuel Consumption","Electricity","2018","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","Fuel Consumption","Electricity","2025","Electricity","Heating/Cooling","1.950406"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","Fuel Consumption","Electricity","2030","Electricity","Heating/Cooling","3.763623"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","Fuel Consumption","Electricity","2035","Electricity","Heating/Cooling","5.050462"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","Fuel Consumption","Electricity","2040","Electricity","Heating/Cooling","8.289341"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","Fuel Consumption","Electricity","2045","Electricity","Heating/Cooling","8.475551"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","Fuel Consumption","Electricity","2050","Electricity","Heating/Cooling","8.638486"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","8.781057"
"Kea","Residential","Detached Dwellings","Heat Pump (Multi-Split)","Space Heating","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","8.911986"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Electricity","2018","Electricity","Heating/Cooling","13.109446"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Electricity","2025","Electricity","Heating/Cooling","15.280899"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Electricity","2030","Electricity","Heating/Cooling","15.579339"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","16.131999"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","19.681940"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","20.124070"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","20.510940"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","20.849450"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","21.160330"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Solar","2018","Renewables (direct use)","Heating/Cooling","0.189491"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Solar","2025","Renewables (direct use)","Heating/Cooling","0.189491"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Solar","2030","Renewables (direct use)","Heating/Cooling","0.189491"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Solar","2035","Renewables (direct use)","Heating/Cooling","0.189491"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Solar","2040","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Solar","2045","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Solar","2050","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Solar","2055","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","End Use Demand","Solar","2060","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Electricity","2018","Electricity","Heating/Cooling","13.109446"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Electricity","2025","Electricity","Heating/Cooling","15.280899"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Electricity","2030","Electricity","Heating/Cooling","15.579339"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Electricity","2035","Electricity","Heating/Cooling","16.131999"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Electricity","2040","Electricity","Heating/Cooling","19.681940"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Electricity","2045","Electricity","Heating/Cooling","20.124070"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Electricity","2050","Electricity","Heating/Cooling","20.510940"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","20.849450"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","21.160330"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Solar","2018","Renewables (direct use)","Heating/Cooling","0.315819"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Solar","2025","Renewables (direct use)","Heating/Cooling","0.315819"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Solar","2030","Renewables (direct use)","Heating/Cooling","0.315819"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Solar","2035","Renewables (direct use)","Heating/Cooling","0.315819"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Solar","2040","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Solar","2045","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Solar","2050","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Solar","2055","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Hot Water Cylinder","Water Heating","PJ","Fuel Consumption","Solar","2060","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","End Use Demand","Electricity","2018","Electricity","Electronics and Lighting","0.344238"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","End Use Demand","Electricity","2025","Electricity","Electronics and Lighting","0.147842"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","End Use Demand","Electricity","2030","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","End Use Demand","Electricity","2035","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","End Use Demand","Electricity","2040","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","End Use Demand","Electricity","2045","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","End Use Demand","Electricity","2050","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","End Use Demand","Electricity","2055","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","End Use Demand","Electricity","2060","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","Fuel Consumption","Electricity","2018","Electricity","Electronics and Lighting","0.481748"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","Fuel Consumption","Electricity","2025","Electricity","Electronics and Lighting","0.206900"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","Fuel Consumption","Electricity","2030","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","Fuel Consumption","Electricity","2035","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","Fuel Consumption","Electricity","2040","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","Fuel Consumption","Electricity","2045","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","Fuel Consumption","Electricity","2050","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","Fuel Consumption","Electricity","2055","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Fluorescent)","Lighting","PJ","Fuel Consumption","Electricity","2060","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2018","Electricity","Electronics and Lighting","0.337982"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2025","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2030","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2035","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2040","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2045","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2050","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2055","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2060","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2018","Electricity","Electronics and Lighting","2.616547"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2025","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2030","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2035","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2040","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2045","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2050","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2055","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2060","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2018","Electricity","Electronics and Lighting","0.018780"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2025","Electricity","Electronics and Lighting","0.602178"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2030","Electricity","Electronics and Lighting","0.762230"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2035","Electricity","Electronics and Lighting","0.784840"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2040","Electricity","Electronics and Lighting","0.805190"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2045","Electricity","Electronics and Lighting","0.823280"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2050","Electricity","Electronics and Lighting","0.839100"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2055","Electricity","Electronics and Lighting","0.852960"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2060","Electricity","Electronics and Lighting","0.865670"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2018","Electricity","Electronics and Lighting","0.020119"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2025","Electricity","Electronics and Lighting","0.645195"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2030","Electricity","Electronics and Lighting","0.816689"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2035","Electricity","Electronics and Lighting","0.840914"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2040","Electricity","Electronics and Lighting","0.862718"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2045","Electricity","Electronics and Lighting","0.882101"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2050","Electricity","Electronics and Lighting","0.899051"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2055","Electricity","Electronics and Lighting","0.913901"
"Kea","Residential","Detached Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2060","Electricity","Electronics and Lighting","0.927519"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2018","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2025","Fossil Fuels","Mobile Motive Power","0.000060"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2030","Fossil Fuels","Mobile Motive Power","0.000060"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2035","Fossil Fuels","Mobile Motive Power","0.000060"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2040","Fossil Fuels","Mobile Motive Power","0.000060"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2045","Fossil Fuels","Mobile Motive Power","0.000060"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2050","Fossil Fuels","Mobile Motive Power","0.000060"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2055","Fossil Fuels","Mobile Motive Power","0.000060"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2060","Fossil Fuels","Mobile Motive Power","0.000060"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2018","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2025","Fossil Fuels","Mobile Motive Power","0.000240"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2030","Fossil Fuels","Mobile Motive Power","0.000240"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2035","Fossil Fuels","Mobile Motive Power","0.000240"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2040","Fossil Fuels","Mobile Motive Power","0.000240"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2045","Fossil Fuels","Mobile Motive Power","0.000240"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2050","Fossil Fuels","Mobile Motive Power","0.000240"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2055","Fossil Fuels","Mobile Motive Power","0.000240"
"Kea","Residential","Detached Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2060","Fossil Fuels","Mobile Motive Power","0.000240"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2018","Fossil Fuels","Heating/Cooling","0.013650"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2025","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Coal","2018","Fossil Fuels","Heating/Cooling","0.008902"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Coal","2025","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Coal","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Coal","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Coal","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Coal","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Coal","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Coal","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Coal","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Wood","2018","Renewables (direct use)","Heating/Cooling","0.011144"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Wood","2025","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Wood","2030","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Wood","2035","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Wood","2040","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Wood","2045","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Wood","2050","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Wood","2055","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","End Use Demand","Wood","2060","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Coal","2018","Fossil Fuels","Heating/Cooling","0.148364"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Coal","2025","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Coal","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Coal","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Coal","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Coal","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Coal","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Coal","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Coal","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Wood","2018","Renewables (direct use)","Heating/Cooling","0.185729"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Wood","2025","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Wood","2030","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Wood","2035","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Wood","2040","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Wood","2045","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Wood","2050","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Wood","2055","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire","Space Heating","PJ","Fuel Consumption","Wood","2060","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire (with Wetback)","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2018","Fossil Fuels","Heating/Cooling","0.001072"
"Kea","Residential","Detached Dwellings","Open Fire (with Wetback)","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2025","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire (with Wetback)","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire (with Wetback)","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire (with Wetback)","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire (with Wetback)","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Detached Dwellings","Open Fire (with Wetback)","Space Heating","Mt CO<sub>2</sub>/yr","Emissions","Coal","2050","Fossil Fuels","Heating/Cooling","0.000000"
